Kinase Uniprot ID	Kinase Name	Kinase Group	Kinase Family	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
P17612	PKA[alpha]	AGC	PKA	1.3103629564869	0.0664912957417568	1.37685425222866	1.20215101863616	0.0591386376542868	0.0575359066918767	0.00440646159908827	41.4444444444444
Q13131	AMPK[alpha]1	CAMK	CAMKL	1.02130692388528	0.11509047260417	1.13639739648945	1.15769037715324	0.0998024132281201	0.0995045528293835	0.00178698256068987	10.4444444444444
O14965	AurA/Aur2	Other	AUR	0.881732408637631	0.15450275268212	1.03623516131975	1.04837110616336	-0.14168644823507	-0.14168644823507	0	4
Q16566	CaMK4	CAMK	CAMK1	0.860449314619239	0.111677879268445	0.972127193887684	1.0121550498287	0.10300885088484	0.112414198858423	0.0150044888932529	8
Q9HBY8	SGK2	AGC	SGK	1.03924404269265	0.0986397864667791	1.13788382915943	1.00864985789275	0.092125073615613	0.0980808417438102	0.0141121477943722	11.3333333333333
Q00535	CDK5	CMGC	CDK	0.747010592234003	0.176563524956529	0.923574117190532	0.92295202771323	-0.146292823384662	-0.146292823384662	0	3
Q14164	IKK[epsilon]	Other	IKK	0.784648206563343	0.127712903266632	0.912361109829974	0.914267144865727	0.119825704775487	0.115207847111158	0.00916327722728063	4.77777777777778
Q16512	PKN1/PRK1	AGC	PKN	0.756572322361528	0.134389404143478	0.890961726505007	0.890961726505007	-0.124305056196915	-0.124305056196915	0.0274110759055258	4.5
P23443	p70S6K	AGC	RSK	0.866870725668621	0.0987661210726221	0.965636846741243	0.860171269501412	0.0876571158145483	0.0879004218017535	0.00687155631587563	11.6666666666667
O15111	IKK[alpha]	Other	IKK	0.693256359898124	0.126093361531885	0.819349721430009	0.850066890756737	0.128934071118638	0.130029538360883	0.00164320086336783	3.66666666666667
Q00534	CDK6	CMGC	CDK	0.565132454031481	0.170429937556439	0.73556239158792	0.734951123528729	0.126229328202485	0.126229328202485	0	3
P11802	CDK4	CMGC	CDK	0.59176003468815	0.122628654130226	0.714388688818376	0.714388688818376	0.113673044160572	0.113673044160572	NA	4
O95819	HGK/ZC1	STE	STE20	0.484334046951387	0.124485620611132	0.608819667562519	0.610091911713406	0.11321273178208	0.11321273178208	0	3
Q96Q40	PFTAIRE2	CMGC	CDK	0.562802057241649	0.116938987856933	0.679741045098582	0.596508855952585	-0.108943909969098	-0.100057029486591	0.0266606414475201	3.88888888888889
Q15131	CDK10	CMGC	CDK	0.655861457142192	0.129609507327784	0.785470964469976	0.579212787795866	-0.117232981710686	-0.0950769681695162	0.0487253068872355	4.22222222222222
Q16539	MAPK14	CMGC	MAPK	0.452294281224533	0.0884591343147424	0.540753415539275	0.546546550172102	0.0856258910409035	0.085123887606669	0.000777700376211676	5.33333333333333
Q05513	PKC[zeta]	AGC	PKC	0.538177251377636	0.0988076170382917	0.636984868415927	0.531062194334539	-0.0912874426503226	-0.0847901799528681	0.0128926059750909	5.22222222222222
Q13976	PKG1	AGC	PKG	0.496187925376133	0.044298370224868	0.540486295601001	0.461969473871096	0.0426206945982305	0.0366647346778692	0.0106802969938043	31
P16066	ANP[alpha]	RGC	RGC	0.367750060370312	0.0551826542193132	0.422932714589626	0.447979450516703	0.0479360303963464	0.04941131431256	0.00534330578398767	13.4444444444444
P05771	PKC[beta]	AGC	PKC	0.371791665939757	0.0759961198890998	0.447787785828857	0.445268623324033	-0.0685767438536671	-0.0685767438536671	0	6
O14920	IKK[beta]	Other	IKK	0.254295569763441	0.0739543004588705	0.328249870222311	0.408467942882501	0.0616594934392326	0.0804456906443885	0.0271916310676476	3.66666666666667
P50613	CDK7	CMGC	CDK	0.391310124970578	0.0730613681173279	0.464371493087906	0.404212876274785	-0.0672637439003894	-0.0582514813204506	0.0320307509588705	6.77777777777778
Q13535	ATR	Atypical	PIKK	0.403083827146233	0.0868137005904625	0.489897527736695	0.380739665148203	0.0869328776510757	0.0751612949624479	0.0353147480658835	3.88888888888889
P48729	CK1[alpha]	CK1	CK1	0.270047931375872	0.059696421670813	0.329744353046685	0.368292487337083	0.0509285110012888	0.0528167835426244	0.00536898194999346	6.88888888888889
P41743	PKC[iota]	AGC	PKC	0.196898982938637	0.0356953414941125	0.232594324432749	0.368004581030909	-0.0334736005522867	-0.054009109724675	0.0248339257782864	8.66666666666667
P17252	PKC[alpha]	AGC	PKC	0.300112257077407	0.0330406883077618	0.333152945385169	0.359550366078264	0.0353055057391507	0.0396016179771066	0.00521110508397114	20.5555555555556
Q15349	RSK1/p90RSK	AGC	RSK	0.280374780588711	0.0744479857696221	0.354822766358333	0.358287985090114	0.0686361015694148	0.0686361015694148	0	4
P42345	mTOR/FRAP	Atypical	PIKK	0.299417705017455	0.0732914414334977	0.372709146450952	0.327532686931918	0.0622177710806752	0.0569525601651144	0.00789781637334123	5.33333333333333
O75116	ROCK2	AGC	DMPK	0.322132205470254	0.0869614883802882	0.409093693850542	0.323288104676644	-0.0730803917812314	-0.0616265622790182	0.0302791560919787	4.4
P24723	PKC[eta]	AGC	PKC	0.352678963159843	0.0598969462099269	0.41257590936977	0.278631320842957	-0.0535563881408403	-0.0380313474029023	0.0447422315585456	9.22222222222222
O75582	MSK1	AGC	RSK	0.196321803322244	0.0538425826773535	0.250164385999597	0.24891498585102	-0.0474546080533264	-0.0474546080533264	0	5
Q04759	PKC[theta]	AGC	PKC	0.228814529350574	0.0346417864670181	0.263456315817592	0.237753695569464	-0.0329010729926297	-0.0300940140902068	0.00645351055373311	14.3333333333333
P06493	CDC2/CDK1	CMGC	CDK	0.192986951076369	0.0440866095577688	0.237073560634138	0.223613857787764	0.00664671207035367	0.0317648441717825	0.0463058599579522	5.875
Q13164	ERK5	CMGC	MAPK	0.2321063583462	0.0610459788557298	0.29315233720193	0.220106709062122	-0.0523075673645585	-0.0380222442291447	0.0361643679667832	5.375
O15264	p38[delta]	CMGC	MAPK	0.200314882847604	0.0478628468472206	0.248177729694825	0.212925106381551	0.0444260006253577	0.0375488264551479	0.0225524022613357	6
Q86V86	Pim3	CAMK	PIM	0.200461250519132	0.0332382063345565	0.233699456853689	0.207328210858433	0.0252359495516702	0.0251036131863778	0.00398711158967202	41.6666666666667
P53778	p38[gamma]	CMGC	MAPK	0.138667457891517	0.0357712295945927	0.17443868748611	0.188766498180548	-0.0367772840118123	-0.041399585003856	0.00924460198408743	4.25
Q15759	p38[beta]	CMGC	MAPK	0.12545039235537	0.0359279729163663	0.161378365271736	0.179548942202731	-0.0385061239263919	-0.0417604294259853	0.00563662246864656	3.66666666666667
P51812	RSK2	AGC	RSK	0.141796054373749	0.0345092320457192	0.176305286419469	0.176447526620515	-0.0318913488362175	-0.0318913488362175	0	6
Q13153	PAK1	STE	STE20	0.138570629301009	0.0321596393991213	0.170730268700131	0.170186953692256	-0.0405278578663429	-0.0405278578663429	0	4
Q15418	RSK3	AGC	RSK	0.129441369714194	0.0371201161927174	0.166561485906911	0.163463220705271	0.0299359610051275	0.0299359610051275	0	6
Q02156	PKC[epsilon]	AGC	PKC	0.184758657067074	0.0304933841353008	0.215252041202374	0.144905048841378	-0.0253825006006763	-0.0188272900111498	0.0275111718896241	13.7777777777778
O76039	CDKL5	CMGC	CDKL	0.087703902087405	0.0436575534789928	0.131361455566398	0.1316824338837	0.0274210492855628	0.0352272079904701	0.0106890230253576	4.2
Q16644	MAPKAPK3	CAMK	MAPKAPK	0.105121553483503	0.0162949515310602	0.121416505014563	0.126281912901614	0.0121914391291596	0.0146660586105583	0.0114335212341532	23.3333333333333
O96017	CHK2	CAMK	RAD53	0.103071723679807	0.0166899579374838	0.119761681617291	0.125634164269951	0.0103289488290312	0.0169568400140146	0.0147378909377955	14.6666666666667
Q05655	PKC[delta]	AGC	PKC	0.14865876266737	0.0173683165744357	0.166027079241806	0.124059457160826	0.0183657524343571	0.0157739268878586	0.0149320502925502	16.7777777777778
P49137	MAPKAPK2	CAMK	MAPKAPK	0.142329599209523	0.0226974405196245	0.165027039729148	0.100151056044456	0.00905901271584381	-0.00303378645822673	0.0275325041884723	18.6666666666667
P11309	Pim1	CAMK	PIM	0.0557087871543855	0.0142603319860774	0.0699691191404629	0.0714402939470006	0.0147615859602488	0.0166931726571382	0.00411965627855449	44.5555555555556
P28482	ERK2	CMGC	MAPK	0.0800754876688066	0.0219697285368789	0.102045216205686	0.0682045889279823	0.0203785037797495	0.0137811880771254	0.00985929732885547	4.85714285714286
P24941	CDK2	CMGC	CDK	0.048490604599913	0.0186528190224668	0.0671434236223798	0.0638382590888424	-0.0102704372109845	-0.0108671294890912	0.0121717236521471	5.11111111111111
P27361	ERK1	CMGC	MAPK	0.0683611677274813	0.0198470949671186	0.0882082626945999	0.0613301989773208	0.008545294843801	0.00135943915716109	0.0215012256253574	5.44444444444444
P05129	PKC[gamma]	AGC	PKC	0.0989436151676368	0.0165678036669662	0.115511418834603	0.0584985055681376	-0.00834502121367296	-0.00413958946182331	0.0277903778135481	9.77777777777778
P45983	JNK1	CMGC	MAPK	0.0477444160213224	0.00877814414782786	0.0565225601691502	0.0578093335253211	-0.00977432783891463	-0.00977432783891463	0	9
P53779	JNK3	CMGC	MAPK	0.0477444160213224	0.00877814414782786	0.0565225601691502	0.0578093335253211	-0.00977432783891463	-0.00977432783891463	0	9
Q15139	PKD1	CAMK	PKD	0.0302906097813005	0.0160592777766593	0.0463498875579598	0.0484118869025723	0.0107331945139427	0.0107331945139427	0	4
P45984	JNK2	CMGC	MAPK	0.0576459742334704	0.0101863416461734	0.0678323158796438	0.0468184640111561	0.00154034559415601	0.00958682014349242	0.0175340238193142	6.66666666666667
O43293	DAPK3	CAMK	DAPK	0.0324520237811379	0.0141246426916063	0.0465766664727443	0.0465766664727443	-0.0150530016748807	-0.0150530016748807	NA	3
Q00526	CDK3	CMGC	CDK	0.0514609580172485	0.0212970006451778	0.0727579586624263	0.0439391956513738	0.0173063409832101	0.0103357648940708	0.020911728267418	3.88888888888889
Q9P1W9	Pim2	CAMK	PIM	0.0537752131946147	0.0061634395754343	0.059938652770049	0.0415928541779709	0.00447501259516735	0.00498098212148596	0.0092816239764373	28.4444444444444
P49841	GSK3[beta]	CMGC	GSK	0.0154268595007086	0.00848823903434775	0.0239150985350563	0.0220277751531652	-0.00700720446172806	-0.00700720446172806	0	3
Q00532	CDKL1	CMGC	CDKL	0.0132282657337552	0.00877392430750515	0.0220021900412603	0.0220021900412603	0.00520230563527379	0.00520230563527379	NA	3
P04049	RAF1	TKL	RAF	0.0128379924768033	0.00321861030303794	0.0160566027798413	0.0114196410459371	-0.000224350746828366	-0.00275380889595327	0.00758837444737472	3.88888888888889
